ManyCore.java,org.sat4j.tools.ManyCore,true,removeSubsumedConstr,481,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,void,reset,278,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,void,setDBSimplificationAllowed,430,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,void,setExpectedNumberOfClauses,285,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,void,setKeepSolverHot,558,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,void,setLogPrefix,509,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,void,setSearchListener,437,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,void,setTimeout,291,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,void,setTimeoutMs,297,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,void,setTimeoutOnConflicts,303,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,void,setUnitClauseProvider,606,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,void,setVerbose,503,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,"",toString,309,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,"A",toString,309,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,null,toString,309,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,null,unsatExplanation,520,NO_COVERAGE,none
StatisticsSolver.java,org.sat4j.tools.StatisticsSolver,void,addAllClauses,248,NO_COVERAGE,none
StatisticsSolver.java,org.sat4j.tools.StatisticsSolver,null,addAtLeast,258,NO_COVERAGE,none
StatisticsSolver.java,org.sat4j.tools.StatisticsSolver,null,addAtMost,253,NO_COVERAGE,none
StatisticsSolver.java,org.sat4j.tools.StatisticsSolver,null,addBlockingClause,227,NO_COVERAGE,none
StatisticsSolver.java,org.sat4j.tools.StatisticsSolver,null,addClause,182,NO_COVERAGE,none
StatisticsSolver.java,org.sat4j.tools.StatisticsSolver,null,addConstr,454,NO_COVERAGE,none
StatisticsSolver.java,org.sat4j.tools.StatisticsSolver,null,addExactly,263,NO_COVERAGE,none
StatisticsSolver.java,org.sat4j.tools.StatisticsSolver,null,addParity,458,NO_COVERAGE,none
StatisticsSolver.java,org.sat4j.tools.StatisticsSolver,void,clearLearntClauses,391,NO_COVERAGE,none
StatisticsSolver.java,org.sat4j.tools.StatisticsSolver,null,createBlockingClauseForCurrentModel,235,NO_COVERAGE,none
StatisticsSolver.java,org.sat4j.tools.StatisticsSolver,null,discardCurrentModel,231,NO_COVERAGE,none
StatisticsSolver.java,org.sat4j.tools.StatisticsSolver,void,expireTimeout,286,NO_COVERAGE,none
StatisticsSolver.java,org.sat4j.tools.StatisticsSolver,empty,findModel,135,NO_COVERAGE,none
StatisticsSolver.java,org.sat4j.tools.StatisticsSolver,null,findModel,135,NO_COVERAGE,none
StatisticsSolver.java,org.sat4j.tools.StatisticsSolver,empty,findModel,139,NO_COVERAGE,none
StatisticsSolver.java,org.sat4j.tools.StatisticsSolver,null,findModel,139,NO_COVERAGE,none
StatisticsSolver.java,org.sat4j.tools.StatisticsSolver,"",getLogPrefix,422,NO_COVERAGE,none
StatisticsSolver.java,org.sat4j.tools.StatisticsSolver,"A",getLogPrefix,422,NO_COVERAGE,none
StatisticsSolver.java,org.sat4j.tools.StatisticsSolver,null,getLogPrefix,422,NO_COVERAGE,none
StatisticsSolver.java,org.sat4j.tools.StatisticsSolver,null,getSearchListener,407,NO_COVERAGE,none
StatisticsSolver.java,org.sat4j.tools.StatisticsSolver,null,getSolvingEngine,446,NO_COVERAGE,none
StatisticsSolver.java,org.sat4j.tools.StatisticsSolver,null,getStat,383,NO_COVERAGE,none
StatisticsSolver.java,org.sat4j.tools.StatisticsSolver,0,getTimeout,278,NO_COVERAGE,none
StatisticsSolver.java,org.sat4j.tools.StatisticsSolver,1,getTimeout,278,NO_COVERAGE,none
StatisticsSolver.java,org.sat4j.tools.StatisticsSolver,0L,getTimeoutMs,282,NO_COVERAGE,none
StatisticsSolver.java,org.sat4j.tools.StatisticsSolver,1L,getTimeoutMs,282,NO_COVERAGE,none
